"","var1","var2","var3","var4"
"37",-0.746078018711104,0.779904175188304,0.667254911427898,1.04759077410416
"38",0.26649636506582,-0.201513465135858,-0.240796463276979,-0.604998073729972
"39",0.631012138145347,0.0475250322909098,0.0718472203854406,0.18783110006238
"40",0.709995699639232,-0.362914485503941,0.31833285961211,0.503648650660314
"41",1.30729841870571,0.368666906982636,1.90329231027121,-0.43459991171652
"42",-0.108043554962607,0.0632027248720596,0.166397295092772,0.789717977890154
"43",0.998003566956392,1.3269097404484,0.896710323115007,0.0857199471539803
"44",-1.589778570985,0.176828308505484,2.32547180373931,0.60236826550514
"45",0.36043271348271,0.96185866311273,0.335000031516161,0.843798784849337
"46",-0.103876561997263,0.175270889854573,-0.143752193555579,-0.087461149042616
"47",1.03319227585277,-0.494805917709007,0.439048973663683,0.815800849322
"48",-1.56732184747402,0.789021075818687,2.1911359466844,-0.126111333878686
"49",-0.465912041342623,-0.0772028232633433,-0.159008932159134,-0.470851049429208
"50",-0.67273234312994,0.23313463900742,-0.0300803454387573,0.195889523938565
"51",0.765794631890694,0.337654977818673,0.761988434247722,0.657197172739453
"52",-1.37192244416392,-0.606379558254678,1.99914124442762,-0.424989976070196
"53",-0.769336714617759,0.79914129213354,0.975901182737101,-0.0468394726875979
"54",-0.374044123944357,-0.0466126898401764,0.342491135229595,0.847734419470391
"55",-0.0318486177529828,-2.1466483125152,0.103119587860556,-0.0777080496902484
"56",0.018908805827982,0.00965202912266029,0.533721771875699,1.40230779109674
"57",-0.21414058017587,0.630332634011232,-0.134468670713104,-0.020080037593547
"58",-0.0742675045615095,-0.24538083520876,-0.428850630125832,-0.480542670974371
"59",0.970165738288613,-0.477199691418033,0.808767816652998,0.558456309863805
"60",0.687971010457496,-0.327660817390967,0.764547222339764,1.54732485345632
"61",-2.39629990619135,0.621471945565998,6.0356614455435,-0.631962963951614
"62",-0.394792519918539,0.242111176454185,0.0984436338918995,0.501050089244891
"63",-0.288780325578732,0.649651997535026,-0.0478375675413043,0.200857831420359
"64",1.41139572661982,-0.154332426872332,1.74477165479571,-0.826797859723252
"65",1.08301058870832,1.61203572821811,1.16965809067023,-0.38084067806839
"66",-0.714684542545381,1.37484488737355,0.336548018812889,0.511254495466335
"67",-0.026955050198013,0.576967009516611,-0.389886715666763,-1.01297843896738
"68",1.96900864710769,0.989973952347992,3.77996495627983,-1.44983077758572
"69",0.481888782238751,0.471135117999697,-0.00821003206961149,-0.176546350682188
"70",-0.0157753296526189,-0.477121282927039,-0.0559823264462731,-0.345849620581957
"71",0.123457818201183,-0.30682757750272,0.203680345707626,0.439227182891342
"72",-1.09524292656322,0.350358217955468,1.30986574802646,-0.36459078666568
"73",-0.273009165629952,0.0674701961774289,0.231552466486313,0.749141808333728
"74",1.00257521193377,-0.106976414929142,1.25969058901,-0.698930084319804
"75",-1.64000666309554,-0.212712385144075,2.6017079903881,1.01927890006781
"76",-0.393991332719295,1.26037817576438,0.235028230311114,0.268244615640872
"77",0.246808347287943,0.437762316081869,0.299205582558319,0.529279639327275
"78",-0.150724828885589,1.13268336598152,0.337146533616333,0.587459910795607
"79",2.33314240999001,-1.26528894519652,5.41618935220995,-0.697194142380991
"80",-1.30706590908459,0.672773282313882,1.67625691757065,-0.856690379559307
"81",0.986335274028692,-1.64162161176603,0.953251211466373,0.830352648156701
"82",0.645505369445146,0.920643536328115,0.327363367340936,0.742536254067693
"83",0.907051065621377,-1.00354726001099,0.752473504158604,0.919647674743257
"84",-1.03413432096559,-0.237673084225137,0.847390655317626,0.82723444649119
"85",-0.531665191543992,0.73014457663303,0.513964794234598,0.917708443881559
"86",-0.249556319724632,-1.66941145650579,0.120327712815476,0.511880843780218
"87",-1.18480881787805,-0.261586605712737,1.87626467349997,-0.946229893286229
"88",0.682866327009831,-1.81198362293069,1.10221779692703,-0.500711263349984
"89",-1.11653368909526,-1.19631859894565,1.38682227835396,0.0360620065678069
"90",0.110072504875998,0.473366285660475,0.0783425009080183,0.806780337848117
"91",-0.534144457145277,-0.788553792414071,0.832225566425769,0.716293890623774
"92",-0.395258103285834,0.881319921353563,-0.136576905166974,-0.422190317335155
"93",-2.33421491362611,0.10730163967713,5.95978404425754,-0.894511460900187
"94",-0.939675271020116,-1.26244329320216,0.779627336005964,0.776140139841134
"95",-1.51230921836778,0.447937822490245,2.59602447221393,0.740526274038808
"96",-1.16844912289195,2.95188488033748,1.65354952884247,-0.833008039020851
"97",1.86457955007591,-0.582168456235884,3.63111494351911,-0.98513004774344
"98",-1.39776006304216,-2.64446154930686,1.78056702132552,-1.36939227644652
"99",-1.65152588520851,0.36115484187758,2.51092968361364,1.02267748364225
"100",-0.64394670910961,-0.917299734124089,0.257568063626474,1.04479144423128
