"","salary","z_years","z_hours","sex"
"72",36579.7440234514,0.0237333979863295,-0.737273908339655,1
"73",59097.8661655537,0.974844333420061,-0.366304160175019,0
"74",34772.2402314537,-0.83048421171395,-0.38014290109249,0
"75",61611.2163051601,1.37621308974452,-2.9786741422527,0
"76",49522.7010483717,1.55415976561273,-0.63668307930244,1
"77",30662.3556007165,-1.87305738732255,0.431324883941605,0
"78",25420.1177858504,-1.68167456066771,0.230453732766497,0
"79",62204.9088608558,1.41364292743271,-0.259256835263226,0
"80",43348.7888955098,0.0125320648971506,0.821909924500162,0
"81",45305.7400635531,0.37844119486407,-0.434154242272677,0
"82",43786.3936546547,0.923761968189883,0.257904419530742,1
"83",28183.9304126837,-1.15373863771133,-0.364316216676717,0
"84",42825.3522774681,-0.543087674046225,1.01009459635437,0
"85",36727.5338927583,-0.865138199409001,-0.155896815708666,0
"86",38181.7128392152,-0.121311447414696,0.249371542603698,1
"87",25943.4323490628,-1.91413673334426,-0.725702121793697,0
"88",41176.9047110068,1.14746548803299,0.278291592821519,1
"89",51836.6250615167,0.579542378671623,-0.781916712411087,0
"90",38504.2624723593,-0.246784097734276,-0.423798960447958,0
"91",38036.7862691877,-0.874235030854367,1.16726201535672,1
"92",30152.0731112713,-1.117314679885,-1.66179562638953,0
"93",41152.1405543008,2.02176228766224,1.06961028195981,1
"94",50495.4416633352,0.466085174858679,-0.32415922387224,0
"95",39686.3679809544,-0.0390491180828456,0.175892596115957,0
"96",24532.1899404203,-1.27477689985207,-0.00422237567927652,0
"97",70097.0832067937,1.61268722540521,-0.272734088301675,0
"98",59077.9622345943,0.795630190518149,0.31256066271441,0
"99",68281.9532880551,1.0709223449815,0.869128158043139,0
"100",43778.4223196257,0.252608915419443,0.450303227859867,0
"101",53779.1797827132,0.109397445854926,1.05148430777191,0
"102",37587.4820571347,0.476397706351211,-1.04677933927697,1
"103",32509.5839251663,-0.749571403767979,-1.01105193809856,1
"104",35051.5290065316,-0.670292166315282,-0.0597403319300877,0
"105",32968.4105026513,-1.00548009835109,0.0326567173409696,0
"106",32924.7100928289,-0.96390432709824,-0.489822016556365,0
"107",42965.3485890579,0.710273864728929,-1.27456596978519,0
"108",26642.1557635568,-1.54595929330217,0.572976291209609,0
"109",59358.2657735741,0.508170703216717,0.244715642083137,0
"110",56885.1576767671,0.534040740864792,-1.01748385280048,0
"111",68853.0701322596,1.55121701174609,0.344544859285511,0
"112",31389.9766741735,-0.463741540951945,-1.36252459913757,0
"113",56711.9413152798,1.23806793580612,-0.583553450245244,0
"114",44877.3492743838,0.772604339293453,1.8334147224463,1
"115",57140.4441177503,0.233188901501262,0.124963225061439,0
"116",33829.2610327535,0.313542862195195,-0.565191109645226,1
"117",35025.0197542924,-0.79104071466914,0.592187586117718,1
"118",32784.9356293912,-0.928417783960206,-0.211140231786691,1
"119",31832.3344015776,-0.204256085783719,-1.40244679943656,1
"120",76339.2086384321,1.42339482740512,1.09446722027119,0
"121",36453.2079501119,-0.934955463529292,-0.138067784113767,1
"122",57841.5812422669,0.347277919834436,0.696245677099189,0
"123",45759.0797707871,1.06449391801029,0.487610237769938,1
"124",27058.286929579,-1.0894386873155,1.21319841607018,0
"125",53791.879569109,0.805235887082178,-1.76651080932073,0
"126",60801.8406766031,1.25998377235163,-1.24124920162013,0
"127",35414.8921735428,0.558448610328356,-0.661893486087783,1
"128",30246.0778182361,-0.658677108464233,0.515448408886845,1
"129",33330.445373502,0.313834701903387,0.0982603577742702,1
"130",60473.2605795884,1.22713512304267,0.0515153979611954,0
"131",42256.0279993238,0.334998033136922,-0.441644755029577,0
"132",51131.0231412766,2.86942030785776,-0.183796416469093,1
"133",52311.4208823279,0.0941408550473767,-0.637509807297231,0
"134",28582.0006091339,-1.86372486699505,-0.837636300830882,1
"135",48612.2712893316,-0.187867117019926,0.142235623223106,0
"136",50147.1066884514,0.47292146083468,-0.0635717511527333,0
"137",68327.3422482912,1.42009152556106,-0.103354368087243,0
"138",45556.6724842942,1.24245107602995,0.594118897921862,1
"139",36813.2379626018,0.565358729741509,-0.0850352027447906,1
"140",35416.1971784585,-0.191005466521352,0.537539062660682,1
"141",51257.8714113822,0.72603446217536,-1.34156186842703,0
"142",31944.6321477002,-0.0830448217737185,-0.257863040449566,1
"143",32169.8702750471,-0.0526926358387267,0.754987643270524,1
"144",37187.8278023607,-0.634675760919398,-0.370943266084685,1
"145",38930.3669653225,0.817304716519862,-0.271375376559512,1
"146",42426.7294615776,1.17470970720136,-1.21160482722883,1
"147",53253.6895952274,0.543130028851858,0.0218445556547421,0
"148",40775.7210482825,1.50517740847756,0.162936092074951,1
"149",47760.4271805629,0.172437245508422,-0.784534888515793,0
"150",67961.0857148773,1.00576257476054,-0.182209035016723,0
"151",39986.2560095316,0.184884271348172,-0.378350456941836,0
"152",42436.229407949,-0.228637420139818,0.00720510121342806,0
"153",30953.4391593347,-0.800514086125792,-0.873458709625778,0
"154",38507.409949916,1.57176620016068,-1.33911848194245,1
"155",43493.2064451249,-0.166439381760035,0.64167522319014,0
"156",67046.1753451017,1.36631649908633,-0.00712443481230594,0
"157",33082.5457730158,-1.26558273705156,-0.0741616500613673,0
"158",39091.5247361817,-0.230837786659789,-0.833809357704545,0
"159",44252.5607441801,-0.00232191599335431,1.301357658222,0
"160",33862.6505766588,-0.82524462636322,0.473886784811887,1
"161",39246.4024358618,-0.304921198748577,-0.548804099362596,0
"162",57997.3604926017,1.15754666151054,-0.61959928995811,0
"163",29956.0140901342,-1.57764060833814,-0.684220855854002,1
"164",32779.4213229736,-0.878803296507188,-0.485732270067855,0
"165",57980.2302473716,0.831494646725107,-0.210533642820596,0
"166",54110.3385248303,0.876252622576196,-0.873833699304306,0
"167",64125.3392796914,0.750883906183531,0.0406003601559606,0
"168",58950.2450497321,1.11235160427511,-0.776074697636952,0
"169",31688.1830117556,-1.02392964278886,-0.68828772216098,0
"170",35037.1457948469,-1.06307490451515,0.855441187330697,0
"171",50498.6933715634,0.725157208188685,-0.244911395988153,0
"172",68861.4025773219,1.01915717301856,-0.181039047095706,0
"173",46838.8663692036,1.05333367825801,-0.74094697707869,1
"174",42436.0102889257,0.941645115591421,0.00553083542234274,1
"175",43248.8741582112,-0.0991280465309843,0.629256774815217,0
"176",43599.6550744323,-0.285910565786526,1.03705374228057,0
"177",35356.560744653,-1.12313128081173,1.57598212504423,1
"178",41722.548439847,0.987474003868294,-1.01347887996029,1
"179",47292.613026953,-0.076660101281551,0.261809963399597,0
"180",34674.8594014934,-0.491857156656666,-0.191858209666549,1
"181",40215.0805015875,-0.426149667008804,-1.06112892439374,0
"182",26120.462467309,-0.761898572767225,-0.106315727636156,0
"183",43689.1390816597,-0.549721628450188,0.0783088929167082,0
"184",26040.327357399,-1.49413763672853,-0.846913895075309,0
"185",47108.12790194,0.830050943578527,0.0507176597384181,1
"186",47420.7668242955,-0.883752363308226,1.93487286781033,0
"187",44547.9027140092,-0.353080797801125,1.55403144521709,0
"188",48885.5246483379,0.649842876556745,-2.39875807425084,0
"189",37390.1730283233,0.45336745433122,0.419064939250869,1
"190",27419.7774701589,-1.61390570359415,-0.650288864242375,1
"191",43504.8825757465,1.30432031319753,0.589072806756964,1
"192",38200.4366655784,-0.630266749900043,1.88335684047504,0
"193",59909.6124761042,0.589135702229608,0.103789753573219,0
"194",27758.7199478559,-0.784866632749684,-0.356160573063249,0
"195",59197.4577767432,0.906097310231983,-0.29143174363475,0
"196",59016.7637796664,1.22467748806205,-0.938785071348539,0
"197",44070.7993148105,0.329669086045564,-0.126789109127135,0
"198",39412.9323932371,-0.468830386491322,-0.34646936560071,0
"199",39911.311121772,2.09149859751101,0.220272808943856,1
"200",22292.5035945841,-2.27880514848164,-0.668292964733573,0
"201",30816.7164843345,-0.911919032988012,-0.481446093342823,0
"202",40397.9943132153,0.292444988687205,-1.09967258408099,0
"203",37005.7909244484,0.513231885126015,-1.34936571939673,1
"204",46945.2688138853,0.272720715070956,-1.23259553603999,0
"205",41849.6755372862,0.173340361978407,-0.15783788160802,0
"206",79391.3099786414,2.163152822424,-0.455150954281495,0
"207",25416.680846296,-1.89011017532053,-0.273673092059485,0
"208",43857.2718479704,-0.562531699006515,-0.214275185177237,0
"209",29349.1738897647,-1.36425492219775,0.0832060673654902,0
"210",60797.5755892977,0.873737160082121,-0.915840717797082,0
"211",35312.6010461382,-0.143091902109245,-0.622220639379782,1
"212",38795.5194180213,-0.147760446226065,-0.637125691789767,0
"213",38304.026614298,-0.55642071517832,-0.865374074262844,0
"214",33450.0987908033,-0.248114983136488,0.446872601560097,1
"215",42945.2146572783,0.118313693246302,-0.365603796449842,0
"216",23146.8818826026,-1.8106576647017,-0.416064249131589,0
"217",37459.6103335797,-0.956574121983558,2.13923066159368,0
"218",30411.6541732766,-1.17706186022883,-1.13232245543701,1
"219",26942.7595715261,-1.27434522964615,-1.06281766101536,0
"220",32534.6890051716,-1.33391419759654,0.790324382773138,0
"221",44147.9618442629,0.0723982375993454,0.862988963239282,1
"222",38500.5317374302,0.665841593943639,1.27395161798459,1
"223",36013.986966382,-0.115892468548683,-1.14432773289161,0
"224",63412.4277831621,0.647994540224172,2.71032261888918,0
"225",33671.9493438074,0.272668164258539,-1.20284949922753,1
"226",32302.1654135059,-0.830483177746844,0.0827345717087791,0
"227",34894.7421618555,-0.717369886573258,1.27581738651844,1
"228",55250.2023658361,0.208985880905366,0.569258271742212,0
"229",40190.9139164533,-1.40091404754113,0.652607171549188,0
"230",48766.1456964016,1.64075723526045,1.1600606325342,1
"231",29299.2667041675,-1.06604658829108,-0.875647394278699,0
"232",37527.8802840388,-0.416603020097983,0.248079864761401,0
"233",39098.6623425309,-0.81618629564491,0.535865447725046,0
"234",30222.3297615359,0.36211369292509,-1.02613367822763,1
"235",52038.6455635161,0.102783591056324,1.07902214456367,0
"236",41209.1410676877,-0.530837219573352,-0.943587420021739,0
"237",25877.45625871,-1.40129033643589,-1.70940621913358,0
"238",36824.587126618,-1.08886307382676,0.0562770006940767,0
"239",38348.9076098729,1.62893730641551,-1.8324836086182,1
"240",66151.3007862719,0.953346091133739,0.575341825488087,0
"241",38399.6964741778,-0.609994453985676,0.0182840462846353,0
"242",52489.2187411337,0.949582774097851,-1.05059554192263,0
"243",77057.8089647017,1.80851481735403,0.736141377126449,0
"244",44544.7542370928,0.233417102133768,-1.16600244121545,0
"245",36072.1446821919,-0.943802138994922,1.46689892362332,0
"246",80317.7350790218,1.80647367981449,0.667859911087063,0
"247",34499.7560946503,-1.14804976247943,0.209835643296045,1
"248",48973.8006431089,0.215103694925179,0.284044370538496,0
"249",42869.8873116422,0.257730961045871,0.0273655362508118,1
"250",42394.0400836577,-0.184358947347206,-0.0551703584086254,0
"251",42663.0676686423,2.58476971480986,-1.00327511440497,1
"252",35605.0107914784,0.327965372660951,0.641803640414416,1
"253",56079.9665094485,0.830940067198212,1.06213239016305,0
"254",32653.3869991653,-1.30264745668992,-0.394747092564513,1
"255",29497.2278188043,-1.04691385296256,-1.70753586321306,1
"256",69840.5872485707,1.35612490268619,0.0758257931891592,0
"257",47446.6114510044,0.398635099341621,0.47431673628983,0
"258",63466.7865860974,0.815672748771624,-0.77125356348584,0
"259",35954.3624401933,-0.950769135242221,0.653192495231318,0
"260",58151.5513927481,0.528546177320402,0.333000822623422,0
"261",58584.4238294751,0.570857489909677,-0.730760764542032,0
"262",54757.8925073286,0.42101980538547,-0.104170252981463,0
"263",47944.6621046273,0.655907473074206,-2.27318464730447,0
"264",57478.7237257282,0.803465764841983,-0.10411201276158,0
"265",60264.0567087351,0.46431403693672,0.802774459119524,0
"266",35464.9652956865,-0.438260513577573,0.4272553978626,0
"267",45641.5908001136,-0.365348212261665,-0.369298607603334,0
"268",39196.8779227682,-0.59303413877535,1.40502016999002,0
"269",39313.7825174956,0.199759990920086,1.4770416238614,1
"270",41941.0741126697,1.63215914983456,1.56460536787669,1
"271",30983.5703165185,-1.26443348327951,0.117379275718555,0
"272",47055.0048807513,1.89292386611313,1.13084180253804,1
"273",59591.8956855098,1.06630153449309,-1.25990905237905,0
"274",37453.3991654526,-0.531011057047018,-1.41149148222316,0
"275",36167.7041537709,-0.833930425540145,-0.0889944694371495,0
"276",65825.5221430362,1.27968023745864,-0.669167110366904,0
"277",40450.67168135,-0.717069233637737,1.62922397786402,0
"278",30574.7812139491,-0.844064015035476,-1.53338244128674,0
"279",42744.9054319175,0.203414822325247,0.0229443167828452,0
"280",40438.5832725072,-0.0382570120224056,0.15060188810899,0
"281",27448.2528148283,-0.965364844094787,-0.666059271191288,1
"282",36994.4152932695,0.231372229556741,-1.81130765948099,1
"283",42519.3432828346,0.539654379700636,0.361532775345275,1
"284",53410.34080455,1.180575252725,-0.0621875887526436,0
"285",47745.247505474,0.381739183460863,0.14319147020401,0
"286",27660.9420099533,-0.861683516101244,-0.198782334845474,1
"287",43530.9925408258,1.3386946494328,0.241129032718292,1
"288",54309.8706987553,0.739491497484582,0.202413871671862,0
"289",54635.3756517366,0.331733444863987,1.82814266923353,0
"290",60475.6542268404,1.49256455584417,0.973706952761921,0
"291",40405.0033764956,-0.604977055972156,-0.513817645326357,0
"292",39215.5550041685,-0.355218087990156,0.106059312867153,0
"293",28164.3230369679,-0.443696648600049,-0.660226209981289,1
"294",53962.4622726013,-0.215174772077546,1.28943486933966,0
"295",40314.8148564458,-0.194911883148776,0.235971167722536,0
"296",26284.724094877,-1.47518712272742,-1.13373916415499,0
"297",39717.4433656061,-0.655259035714125,1.89810710668769,0
"298",36064.9955160915,1.05094536828039,-0.733288622212528,1
"299",49789.127038594,0.188808302636865,-0.98594651556367,0
"300",44659.4713669285,-0.062866047848472,0.584210918677259,0
"301",39254.7820585216,1.36360519313727,-0.0968971386406141,1
"302",43576.2664275934,0.42964854378222,-0.356948158225178,0
"303",44217.8212833223,0.0194800057937846,0.535850124662819,0
"304",57210.4333402705,1.28445936499396,0.0619621481243783,0
"305",37387.7460407987,-0.713157191175552,0.534499977701949,0
"306",63809.4773390478,0.685700618690919,2.29976305291767,0
"307",37040.5431771991,0.267481118594062,0.364010400906078,1
"308",43944.1139034131,0.372757464946288,1.55028428811912,1
"309",58832.1084676416,1.0764792116537,0.0867891768201851,0
"310",87766.6901979731,1.75441295676134,1.47305687223748,0
"311",35204.2860943639,-0.0211884817362757,0.0850776935258657,1
"312",42606.7291519963,-0.725359499681473,-0.803112447744211,0
"313",34003.8847800245,-0.181233768798557,-0.653245634990758,1
"314",59357.6313129661,0.838207718942427,0.718642971008171,0
"315",67891.0150357076,1.52330651370554,0.148746721870278,0
"316",50524.5435344758,0.295839768930993,-0.206732563655638,0
"317",51693.3109882883,0.61360482750382,-0.896396078539274,0
"318",31394.2842423872,-1.01368365700111,0.869089252732809,0
"319",30848.8420899618,-0.912867243268296,-0.393903944858152,1
"320",56772.2496685154,1.07439482422229,-2.43845419923005,0
"321",37097.6627349415,-0.595154753161476,-1.50488660649792,0
"322",44730.8322653976,-0.417005495260489,1.41641189792531,0
"323",34729.6480997489,-0.796930001460614,-1.03705482879677,1
"324",38629.8490601045,-0.839612418257034,-0.296039057025898,1
"325",34847.066458473,0.868701119318744,-0.759419902228227,1
"326",30671.9350008839,-1.02756527092201,-0.0735531746131048,0
"327",35595.5163926296,-1.10142715070905,0.241162423756272,0
"328",39387.0704617688,0.429008579234443,-0.0787583000406689,1
"329",35576.6529226598,-1.07979145897229,1.44627840899812,0
"330",41386.7630423388,1.12640007571142,0.328566442720816,1
"331",28446.0222070686,-1.36765305032149,1.00140425770425,0
"332",22588.0013385739,-1.57035474542685,-0.0229397175793445,0
"333",35860.134677329,-0.574273850715277,0.0241242362551422,1
"334",39650.1107763602,-0.48851493910709,3.28540541301242,1
"335",51917.5535386363,0.872037181225011,0.656553619412765,0
"336",45250.1322167318,0.0939598057228872,-0.768798445738706,0
"337",66483.9658622723,1.30694311625815,-0.0497489440026615,0
"338",72322.2955328207,1.32696118894463,-0.882655958610827,0
"339",52922.6663334796,1.16955401418133,-1.63672648118709,0
"340",41150.2793440452,0.481930075869447,0.06689948742956,0
"341",33982.6586176439,-1.33899987440981,-1.99770386145245,1
"342",38957.6139048085,0.158462659238476,-1.01250345423361,1
"343",27680.4369762588,-1.13454652538839,-0.529057610826845,0
"344",64024.6429639123,1.41139017179178,-1.19862041360437,0
"345",35079.5181876637,-0.838831062929378,0.592128249424711,0
"346",41055.7460652638,0.534381336441231,-0.384971544580489,1
"347",73298.0609039423,1.85316138850004,1.02133463557078,0
"348",38432.3011838907,-0.643023020589817,0.517439003413146,0
